conversation_id_str,created_at_original,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,created_at_formated,Unnamed: 16,original_tweet,cleaned_full_text
1.82E+18,Fri Jul 26 10:32:31 +0000 2024,0,daily life anak rantau jakarta naik busway IDR 3 500 makan risol mayo 2 pcs buat sarapan IDR 6 000 makan siang di kantor IDR 22 000 pulang busway IDR 3 500 makan warteg IDR 15 000 NGEPAS ANJIR,1.82E+18,,,in,,0,1,0,https://x.com/myjwisung/status/1816783650606010434,1.28E+18,myjwisung,7/26/2024 10:32,,daily life anak rantau jakarta naik busway IDR 3 500 makan risol mayo 2 pcs buat sarapan IDR 6 000 makan siang di kantor IDR 22 000 pulang busway IDR 3 500 makan warteg IDR 15 000 NGEPAS ANJIR,daily life anak rantau jakarta naik busway idr makan risol mayo pcs buat sarapan idr makan siang di kantor idr pulang busway idr makan warteg idr ngepas anjir
1.87E+18,Fri Dec 06 13:51:55 +0000 2024,21,Pertama ada unit Vintage PPD Edition yang dioperasikan oleh Swakelola Transjakarta (TJ) Unit ini di mulai dari nomor body : - TJ-320 &amp; TJ-321 - TJ-388 TJ-389 TJ-390 TJ-391 TJ-392 TJ-393 TJ-394 TJ-395 TJ-396 &amp; TJ-397 https://t.co/lpjyWIGLAk,1.87E+18,https://pbs.twimg.com/media/GeHsLi4akAUuy-g.jpg,BuswayFansC,in,Jakarta Capital Region,0,1,2,https://x.com/BuswayFansC/status/1865031417731912093,2394713818,BuswayFansC,12/6/2024 13:51,,Pertama ada unit Vintage PPD Edition yang dioperasikan oleh Swakelola Transjakarta (TJ) Unit ini di mulai dari nomor body : - TJ-320 &amp; TJ-321 - TJ-388 TJ-389 TJ-390 TJ-391 TJ-392 TJ-393 TJ-394 TJ-395 TJ-396 &amp; TJ-397 https://t.co/lpjyWIGLAk,pertama ada unit vintage ppd edition yang dioperasikan oleh swakelola transjakarta tj unit ini di mulai dari nomor body tj amp tj tj tj tj tj tj tj tj tj tj amp tj
1.82E+18,Thu Aug 08 14:40:40 +0000 2024,0,ini supir tj yg w naikin ngebut bgt ajg,1.82E+18,,,in,,0,0,0,https://x.com/laurasalika/status/1821557141293215948,4735877179,laurasalika,8/8/2024 14:40,,ini supir tj yg w naikin ngebut bgt ajg,ini supir tj yg w naikin ngebut bgt ajg
1.84E+18,Sat Oct 05 12:15:17 +0000 2024,0,Baru tahu perbedaan Transjakarta Metrotrans Minitrans Mikrotrans dan semua yg ada di Jkt tidak terafiliasi oleh Teman Bus (kemenhub) Ternyata ruwet tapi jelas sasaran dan jalur2nya ,1.84E+18,,,in,Cikarang-Bandung-Jakarta,0,0,0,https://x.com/DhafiraFire/status/1842539052618436725,570704905,DhafiraFire,10/5/2024 12:15,,Baru tahu perbedaan Transjakarta Metrotrans Minitrans Mikrotrans dan semua yg ada di Jkt tidak terafiliasi oleh Teman Bus (kemenhub) Ternyata ruwet tapi jelas sasaran dan jalur2nya ,baru tahu perbedaan transjakarta metrotrans minitrans mikrotrans dan semua yg ada di jkt tidak terafiliasi oleh teman bus kemenhub ternyata ruwet tapi jelas sasaran dan jalurnya
1.83E+18,Wed Aug 28 13:28:46 +0000 2024,0,meleng dikit minho naik busway? https://t.co/cVgE15tjUn,1.83E+18,https://pbs.twimg.com/media/GWEn5tybwAAKNMY.jpg,,in,SHINee Universe,0,0,1,https://x.com/shawolprism/status/1828786805237485660,1.10E+18,shawolprism,8/28/2024 13:28,,meleng dikit minho naik busway? https://t.co/cVgE15tjUn,meleng dikit minho naik busway
1.87E+18,Mon Dec 16 13:35:46 +0000 2024,0,8 entrance banding 2 wkwk Pintu masuk Monas cuma 2 ga integrasi sama halte transjakarta tapi terlihat dekat (?). Sebagai orang luar pengennya ada akses yang gampang ke Stasiun Gambir sih toh Ring 1 harusnya pindah IKN. Yah masih lama juga sih Fase 2A. CP201 aja baru 2027 ,1.87E+18,,,in,"Jakarta Pusat, DKI Jakarta",1,0,0,https://x.com/rahmanfais/status/1868651233227219397,376887329,rahmanfais,12/16/2024 13:35,,8 entrance banding 2 wkwk Pintu masuk Monas cuma 2 ga integrasi sama halte transjakarta tapi terlihat dekat (?). Sebagai orang luar pengennya ada akses yang gampang ke Stasiun Gambir sih toh Ring 1 harusnya pindah IKN. Yah masih lama juga sih Fase 2A. CP201 aja baru 2027 ,entrance banding wkwk pintu masuk monas cuma ga integrasi sama halte transjakarta tapi terlihat dekat sebagai orang luar pengennya ada akses yang gampang ke stasiun gambir sih toh ring harusnya pindah ikn yah masih lama juga sih fase a cp aja baru
1.84E+18,Tue Oct 01 11:46:30 +0000 2024,0,Ada truk tentara mogok di lajur Transjakarta zzz di Sudirman pulak,1.84E+18,,,in,,0,0,0,https://x.com/zombiebusway/status/1841082259350438031,1.61E+18,zombiebusway,10/1/2024 11:46,,Ada truk tentara mogok di lajur Transjakarta zzz di Sudirman pulak,ada truk tentara mogok di lajur transjakarta zzz di sudirman pulak
1.86E+18,Mon Dec 02 03:26:22 +0000 2024,1,Wawh nunggu sampai 30 menit ga datang-datang juga ya jak56 di jalan pesing @PT_Transjakarta,1.86E+18,,,in,"Kota Bandung, Jawa Barat",0,1,0,https://x.com/Katsu_tempe/status/1863424441612689913,1466559056,Katsu_tempe,12/2/2024 3:26,,Wawh nunggu sampai 30 menit ga datang-datang juga ya jak56 di jalan pesing @PT_Transjakarta,wawh nunggu sampai menit ga datangdatang juga ya jak di jalan pesing
1.87E+18,Wed Dec 11 00:52:37 +0000 2024,4,Min knp ya armada 8C lebih banyak dibanding 9E padahal yg naik 8C jg ga sampe 5 org inimah 9E klo nunggu bus sampe 30menit udh gitu selalu penuh klo dipalmerah @PT_Transjakarta bisa ga klo abis kasih komen tuh di evaluasi jgn cuma diliatin doang,1.87E+18,,,in,,0,2,0,https://x.com/ApriliaIntanS_/status/1866647239931859120,1.26E+18,ApriliaIntanS_,12/11/2024 0:52,,Min knp ya armada 8C lebih banyak dibanding 9E padahal yg naik 8C jg ga sampe 5 org inimah 9E klo nunggu bus sampe 30menit udh gitu selalu penuh klo dipalmerah @PT_Transjakarta bisa ga klo abis kasih komen tuh di evaluasi jgn cuma diliatin doang,min knp ya armada c lebih banyak dibanding e padahal yg naik c jg ga sampe org inimah e klo nunggu bus sampe menit udh gitu selalu penuh klo dipalmerah bisa ga klo abis kasih komen tuh di evaluasi jgn cuma diliatin doang
1.86E+18,Sun Dec 01 13:06:17 +0000 2024,0,Aku si milenial yg dulu nyebutnya juga busway tapi skrg Tije ,1.86E+18,,,in,"Jakarta, Indonesia",0,0,0,https://x.com/shobarizadi/status/1863207993812324695,185626334,shobarizadi,12/1/2024 13:06,,Aku si milenial yg dulu nyebutnya juga busway tapi skrg Tije ,aku si milenial yg dulu nyebutnya juga busway tapi skrg tije
1.82E+18,Mon Jul 29 07:03:07 +0000 2024,0,Ada kali orang nangis di busway koridor 12,1.82E+18,,,in,,0,0,0,https://x.com/seungkwanfismat/status/1817818119823577320,1.65E+18,seungkwanfismat,7/29/2024 7:03,,Ada kali orang nangis di busway koridor 12,ada kali orang nangis di busway koridor
1.87E+18,Thu Dec 19 06:03:06 +0000 2024,1,Akhir2 ini aku makin suka naik transjakarta krn musim hujan. Terus sering kepikiran dia EH ternyata walaupun harta kami berbeda kami tetap suka angkutan umum n jadi passenger princess Semoga angkutan umum indo makin bagus biar makin banyak yg happy naik angkutan umum ,1.87E+18,,,in,Indonesia,0,1,0,https://x.com/beemydarlin/status/1869624481117012417,1.29E+18,beemydarlin,12/19/2024 6:03,,Akhir2 ini aku makin suka naik transjakarta krn musim hujan. Terus sering kepikiran dia EH ternyata walaupun harta kami berbeda kami tetap suka angkutan umum n jadi passenger princess Semoga angkutan umum indo makin bagus biar makin banyak yg happy naik angkutan umum ,akhir ini aku makin suka naik transjakarta krn musim hujan terus sering kepikiran dia eh ternyata walaupun harta kami berbeda kami tetap suka angkutan umum n jadi passenger princess semoga angkutan umum indo makin bagus biar makin banyak yg happy naik angkutan umum
1.85E+18,Wed Oct 30 15:44:43 +0000 2024,0,KAMPRETTTT BUSWAY NYA DAH ABIS PLS JEMPUT GUE DI RASUNA SAID ,1.85E+18,,,in,20!,1,0,0,https://x.com/hawraeith/status/1851651456786694468,1.60E+18,hawraeith,10/30/2024 15:44,,KAMPRETTTT BUSWAY NYA DAH ABIS PLS JEMPUT GUE DI RASUNA SAID ,kampretttt busway nya dah abis pls jemput gue di rasuna said
1.84E+18,Fri Oct 11 16:14:24 +0000 2024,0,kak @PT_Transjakarta dari kelapa dua sasak mau ke fatmawati city center rutenya bagaimana ya?,1.84E+18,,,in,,0,1,0,https://x.com/wonnieberries/status/1844773554879099030,1.44E+18,wonnieberries,10/11/2024 16:14,,kak @PT_Transjakarta dari kelapa dua sasak mau ke fatmawati city center rutenya bagaimana ya?,kak dari kelapa dua sasak mau ke fatmawati city center rutenya bagaimana ya
1.84E+18,Mon Sep 16 01:23:02 +0000 2024,0,Terima kasih untuk yang membuat tanggal merah di hari Senin ini. Jalanan kosong bgt busway juga kosong melompong ,1.84E+18,,,in,1 plastik sama neuralgin,0,1,0,https://x.com/heidy_alkaff/status/1835489540087439780,79126299,heidy_alkaff,9/16/2024 1:23,,Terima kasih untuk yang membuat tanggal merah di hari Senin ini. Jalanan kosong bgt busway juga kosong melompong ,terima kasih untuk yang membuat tanggal merah di hari senin ini jalanan kosong bgt busway juga kosong melompong
1.82E+18,Sat Aug 17 07:08:34 +0000 2024,0,TJ Perenara for the HAKA #NZLvARG,1.82E+18,,,in,South Africa,0,0,0,https://x.com/TenDladla/status/1824704859133669795,3022212981,TenDladla,8/17/2024 7:08,,TJ Perenara for the HAKA #NZLvARG,tj perenara for the haka nzlvarg
1.81E+18,Thu Jul 04 12:22:59 +0000 2024,1,Turun busway makan malam+lanjut kerjaan https://t.co/8b2zLsFgXg,1.81E+18,https://pbs.twimg.com/media/GRpJZxhbMAEYLwm.jpg,,in,,0,0,0,https://x.com/missyi_cha/status/1808838916776325428,1.44E+18,missyi_cha,7/4/2024 12:22,,Turun busway makan malam+lanjut kerjaan https://t.co/8b2zLsFgXg,turun busway makan malamlanjut kerjaan
1.81E+18,Mon Jul 01 09:00:44 +0000 2024,0,ga lagi² pulang dri rs pake busway rungkadddd,1.81E+18,,,in,,0,0,0,https://x.com/wonusweetiest/status/1807700858316181794,1.77E+18,wonusweetiest,7/1/2024 9:00,,ga lagi² pulang dri rs pake busway rungkadddd,ga lagi pulang dri rs pake busway rungkadddd
1.87E+18,Fri Dec 20 10:44:15 +0000 2024,1,Alasan naik busway = numpang nangis. https://t.co/QMb26gio0r,1.87E+18,https://pbs.twimg.com/ext_tw_video_thumb/1870057068994146307/pu/img/GxlHChIXwLFTHNav.jpg,,in,Indonesia,0,0,0,https://x.com/alohomraa/status/1870057622189289957,9.89E+17,alohomraa,12/20/2024 10:44,,Alasan naik busway = numpang nangis. https://t.co/QMb26gio0r,alasan naik busway numpang nangis
1.87E+18,Fri Dec 20 12:07:00 +0000 2024,0,Kok jadi banyak hapus rute gini? @PT_Transjakarta Ya kelen kembalikan lah itu kopaja or metronimi lagi biar bisa isi rute mati,1.87E+18,,,in,Ultra Down South ,0,0,1,https://x.com/wahyuutomos/status/1870078446275293586,994968720,wahyuutomos,12/20/2024 12:07,,Kok jadi banyak hapus rute gini? @PT_Transjakarta Ya kelen kembalikan lah itu kopaja or metronimi lagi biar bisa isi rute mati,kok jadi banyak hapus rute gini ya kelen kembalikan lah itu kopaja or metronimi lagi biar bisa isi rute mati
1.81E+18,Wed Jul 10 15:16:30 +0000 2024,0,BUSWAY NOMOR BERAPAA YANG ADA MARK NYA?? https://t.co/Y4FiEEOyPu,1.81E+18,https://pbs.twimg.com/ext_tw_video_thumb/1811054108138168320/pu/img/l2F_o9HIxTijVj3g.jpg,,in,🇨🇦,0,0,0,https://x.com/bojoneminhyung/status/1811056913028894946,1.30E+18,bojoneminhyung,7/10/2024 15:16,,BUSWAY NOMOR BERAPAA YANG ADA MARK NYA?? https://t.co/Y4FiEEOyPu,busway nomor berapaa yang ada mark nya
1.85E+18,Sat Oct 26 12:03:26 +0000 2024,0,Apakah D21 operasi di weekend? @TfJakarta @PT_Transjakarta,1.85E+18,,,in,62,0,1,0,https://x.com/sukamrtbkmanis/status/1850146214987342037,31107035,sukamrtbkmanis,10/26/2024 12:03,,Apakah D21 operasi di weekend? @TfJakarta @PT_Transjakarta,apakah d operasi di weekend
1.81E+18,Fri Jul 05 06:38:52 +0000 2024,1,Min busway dari lebak bulus ke gandaria city ada gaksi? @PT_Transjakarta,1.81E+18,,,in,,0,1,0,https://x.com/likeyousomuch_/status/1809114708122948003,1.18E+18,likeyousomuch_,7/5/2024 6:38,,Min busway dari lebak bulus ke gandaria city ada gaksi? @PT_Transjakarta,min busway dari lebak bulus ke gandaria city ada gaksi
1.81E+18,Tue Jul 16 03:18:37 +0000 2024,0,Hati hati di Gatot Subroto LIPI atau Widya Chandra busway sebelah kanan berhenti mengular,1.81E+18,,,in,,0,0,0,https://x.com/zombiebusway/status/1813050580526637107,1.61E+18,zombiebusway,7/16/2024 3:18,,Hati hati di Gatot Subroto LIPI atau Widya Chandra busway sebelah kanan berhenti mengular,hati hati di gatot subroto lipi atau widya chandra busway sebelah kanan berhenti mengular
1.84E+18,Tue Sep 17 10:13:11 +0000 2024,0,17.11 #LalinSonora Jalan Otto Iskandardinata (Otista) arah Cawang Kompor Jakarta. Dari McD Otista sampai Cawang Kompor terpantau padat merayap. Banyak pemotor menembus kepadatan dengan memasuki jalur khusus bus (busway). Berawan. @teresamelysa22 https://t.co/9CTOi8KS8l,1.84E+18,https://pbs.twimg.com/media/GXq67uQbYAA-1D7.jpg,,in,"Jakarta Barat, DKI Jakarta",0,0,0,https://x.com/SonoraFM92/status/1835985342543065187,180696019,SonoraFM92,9/17/2024 10:13,,17.11 #LalinSonora Jalan Otto Iskandardinata (Otista) arah Cawang Kompor Jakarta. Dari McD Otista sampai Cawang Kompor terpantau padat merayap. Banyak pemotor menembus kepadatan dengan memasuki jalur khusus bus (busway). Berawan. @teresamelysa22 https://t.co/9CTOi8KS8l,lalinsonora jalan otto iskandardinata otista arah cawang kompor jakarta dari mcd otista sampai cawang kompor terpantau padat merayap banyak pemotor menembus kepadatan dengan memasuki jalur khusus bus busway berawan
1.87E+18,Mon Dec 23 07:45:00 +0000 2024,0,Dinas Perhubungan Provinsi Jakarta berencana menghapus rute Transjakarta yang bersinggungan dengan jalur MRT supaya tidak terjadi tumpang tindih antar moda transportasi umum. Trayek bus Transjakarta koridor satu dengan rute Kota-Blok M pun rencananya akan dihapus. #SmartNews https://t.co/XzPj3ohh5Z,1.87E+18,https://pbs.twimg.com/media/Gfdu7gNaQAAhfPs.jpg,,in,Jl. Kebahagiaan No.4-14Jakarta,0,0,0,https://x.com/RadioSmartFM/status/1871099674196951109,177084452,RadioSmartFM,12/23/2024 7:45,,Dinas Perhubungan Provinsi Jakarta berencana menghapus rute Transjakarta yang bersinggungan dengan jalur MRT supaya tidak terjadi tumpang tindih antar moda transportasi umum. Trayek bus Transjakarta koridor satu dengan rute Kota-Blok M pun rencananya akan dihapus. #SmartNews https://t.co/XzPj3ohh5Z,dinas perhubungan provinsi jakarta berencana menghapus rute transjakarta yang bersinggungan dengan jalur mrt supaya tidak terjadi tumpang tindih antar moda transportasi umum trayek bus transjakarta koridor satu dengan rute kotablok m pun rencananya akan dihapus smartnews
1.82E+18,Sun Aug 11 01:02:18 +0000 2024,0,Kyaknya nanti klo ke balai sarbini pake tj bakal macet bgt ga si?,1.82E+18,,,in,キム・ヒョンユル,0,0,0,https://x.com/axmxl_official/status/1822438356686667806,1.71E+18,axmxl_official,8/11/2024 1:02,,Kyaknya nanti klo ke balai sarbini pake tj bakal macet bgt ga si?,kyaknya nanti klo ke balai sarbini pake tj bakal macet bgt ga si
1.82E+18,Mon Jul 29 11:20:48 +0000 2024,27,Tiba2 ada tentara naik busway gue kan trs dia nyuru yg cowo2 bangun. Dia jongkok ngecek kolong bangku. Anjir gue degdegan. Ngeri ada apaan gitu nih mobil,1.82E+18,,,in,,0,1,0,https://x.com/tangkaibunga_/status/1817882967022432352,1.67E+18,tangkaibunga_,7/29/2024 11:20,,Tiba2 ada tentara naik busway gue kan trs dia nyuru yg cowo2 bangun. Dia jongkok ngecek kolong bangku. Anjir gue degdegan. Ngeri ada apaan gitu nih mobil,tiba ada tentara naik busway gue kan trs dia nyuru yg cowo bangun dia jongkok ngecek kolong bangku anjir gue degdegan ngeri ada apaan gitu nih mobil
1.87E+18,Tue Dec 10 01:26:43 +0000 2024,0,Gue ngakak sambil berdiri di busway wkwkwkwkw,1.87E+18,,,in,mochi cimol bubu lala popo,0,0,0,https://x.com/sunshinediarie/status/1866293435025805439,1.40E+18,sunshinediarie,12/10/2024 1:26,,Gue ngakak sambil berdiri di busway wkwkwkwkw,gue ngakak sambil berdiri di busway wkwkwkwkw
1.85E+18,Thu Oct 24 11:39:25 +0000 2024,7,Astaghfirullah Mampang sering banget kebakaran seberang halte busway Mampang Prapatan https://t.co/TJazL1ivcU,1.85E+18,https://pbs.twimg.com/ext_tw_video_thumb/1849415336652898304/pu/img/RpmgtvnzlBcs4ASL.jpg,,in,,0,1,1,https://x.com/pynsid/status/1849415395666784532,151719834,pynsid,10/24/2024 11:39,,Astaghfirullah Mampang sering banget kebakaran seberang halte busway Mampang Prapatan https://t.co/TJazL1ivcU,astaghfirullah mampang sering banget kebakaran seberang halte busway mampang prapatan
1.85E+18,Wed Oct 30 01:40:55 +0000 2024,0,TransJakarta Vintage Series selalu bikin senyum cakep banget! https://t.co/FYd2K6lHCc,1.85E+18,https://pbs.twimg.com/media/GbGhtk8aYAA-AO2.jpg,,in,,0,0,0,https://x.com/rkanants/status/1851439104191549471,1404025188,rkanants,10/30/2024 1:40,,TransJakarta Vintage Series selalu bikin senyum cakep banget! https://t.co/FYd2K6lHCc,transjakarta vintage series selalu bikin senyum cakep banget
1.85E+18,Thu Oct 17 13:16:45 +0000 2024,0,Layar sistem informasi bus di depan Arion mall mati @DKIJakarta @PT_Transjakarta @DISHUB_DKI https://t.co/iRBBDV3GqN,1.85E+18,https://pbs.twimg.com/media/GaGEpqQboAAaVq7.jpg,,in,"Kántorjánosi, Magyarország",0,1,0,https://x.com/lupaabsen/status/1846903175540101615,1.65E+18,lupaabsen,10/17/2024 13:16,,Layar sistem informasi bus di depan Arion mall mati @DKIJakarta @PT_Transjakarta @DISHUB_DKI https://t.co/iRBBDV3GqN,layar sistem informasi bus di depan arion mall mati
1.84E+18,Sat Oct 05 00:33:54 +0000 2024,17,Baru ngeehhh 100 shows ssk ditambah sts nya pula kwkkwwkw sehat2 dahhh.. Anyway busway enjoy yaaaa di Sby nanti ada yg pantau tmn2 om mu disana safe travel,1.84E+18,,,in,,0,1,1,https://x.com/3CNorman1/status/1842362544008421392,1.59E+18,3CNorman1,10/5/2024 0:33,,Baru ngeehhh 100 shows ssk ditambah sts nya pula kwkkwwkw sehat2 dahhh.. Anyway busway enjoy yaaaa di Sby nanti ada yg pantau tmn2 om mu disana safe travel,baru ngeehhh shows ssk ditambah sts nya pula kwkkwwkw sehat dahhh anyway busway enjoy yaaaa di sby nanti ada yg pantau tmn om mu disana safe travel
1.82E+18,Sat Jul 27 14:30:52 +0000 2024,2,hai @PT_Transjakarta koridor 8N dari Taman Ria beroperasi sampai jam berapa yaa?,1.82E+18,,,in,Jakarta Capital Region,0,1,0,https://x.com/dff_21/status/1817206021129163098,3325616935,dff_21,7/27/2024 14:30,,hai @PT_Transjakarta koridor 8N dari Taman Ria beroperasi sampai jam berapa yaa?,hai koridor n dari taman ria beroperasi sampai jam berapa yaa
1.83E+18,Tue Sep 03 06:11:30 +0000 2024,0,Mana ini busway ga dateng dateng,1.83E+18,,,in,he/him; sachi & hala ✦,0,0,0,https://x.com/ntoji/status/1830851093599002932,2211608052,ntoji,9/3/2024 6:11,,Mana ini busway ga dateng dateng,mana ini busway ga dateng dateng
1.82E+18,Sat Aug 17 18:38:30 +0000 2024,0,agak takut naik tj tengah malem tp seruu https://t.co/BvrdMsiuds,1.82E+18,https://pbs.twimg.com/media/GVNFTvga0AADqnh.jpg,,in,"Jakarta Utara, DKI Jakarta",0,0,0,https://x.com/redamanncyys/status/1824878485799850276,1.43E+18,redamanncyys,8/17/2024 18:38,,agak takut naik tj tengah malem tp seruu https://t.co/BvrdMsiuds,agak takut naik tj tengah malem tp seruu
1.85E+18,Wed Oct 23 02:30:59 +0000 2024,0,Rute 14A semenjak perpanjang sampe monas jadi lama banget Biasa sampe juanda aja udah lamaaa ni makin makin lamanya... Mau sepagi apapun datengnya ttp aja harus nunggu 15-30 menit @PT_Transjakarta,1.85E+18,,,in,,0,1,0,https://x.com/znfrvr/status/1848914990629327371,1.52E+18,znfrvr,10/23/2024 2:30,,Rute 14A semenjak perpanjang sampe monas jadi lama banget Biasa sampe juanda aja udah lamaaa ni makin makin lamanya... Mau sepagi apapun datengnya ttp aja harus nunggu 15-30 menit @PT_Transjakarta,rute a semenjak perpanjang sampe monas jadi lama banget biasa sampe juanda aja udah lamaaa ni makin makin lamanya mau sepagi apapun datengnya ttp aja harus nunggu menit
1.83E+18,Wed Sep 11 14:25:44 +0000 2024,0,to supir tj 5D/C w suka cara u satset di cawang tp ga suka cara u ngerem,1.83E+18,,,in,3174,0,0,0,https://x.com/sekinhate/status/1833874574578254145,1.02E+18,sekinhate,9/11/2024 14:25,,to supir tj 5D/C w suka cara u satset di cawang tp ga suka cara u ngerem,to supir tj dc w suka cara u satset di cawang tp ga suka cara u ngerem
1.81E+18,Thu Jul 04 02:03:02 +0000 2024,0,kok ituan busway di google maps gak akurat sih .,1.81E+18,,,in,United Kingdom,0,0,0,https://x.com/sappyderman/status/1808682902575796475,2324099851,sappyderman,7/4/2024 2:03,,kok ituan busway di google maps gak akurat sih .,kok ituan busway di google maps gak akurat sih
1.81E+18,Thu Jul 04 16:10:53 +0000 2024,0,By the way anyway busway kebijakan ig baru lagi sekarang https://t.co/CBIzKISzkR,1.81E+18,https://pbs.twimg.com/media/GRp9kd9bMAUfVwV.jpg,,in,항상찬열이편,0,0,0,https://x.com/yusonlyforloey/status/1808896271744393404,1.30E+18,yusonlyforloey,7/4/2024 16:10,,By the way anyway busway kebijakan ig baru lagi sekarang https://t.co/CBIzKISzkR,by the way anyway busway kebijakan ig baru lagi sekarang
1.81E+18,Sat Jul 20 11:00:28 +0000 2024,0,Jak 89 ke Tg. Priok bus stop nya dimana sih sebenernya??? Saya nunggu di samping terminal diblg suruh di depan udah berhenti di depan pun jg disuruh ke samping lg di oper2 melulu. Kejelasannya dong tolong... aneh banget miskomunikasi gini bikin bingung. @PT_Transjakarta,1.81E+18,,,in,,0,2,0,https://x.com/nyangnyanggz/status/1814616360418484375,1.03E+18,nyangnyanggz,7/20/2024 11:00,,Jak 89 ke Tg. Priok bus stop nya dimana sih sebenernya??? Saya nunggu di samping terminal diblg suruh di depan udah berhenti di depan pun jg disuruh ke samping lg di oper2 melulu. Kejelasannya dong tolong... aneh banget miskomunikasi gini bikin bingung. @PT_Transjakarta,jak ke tg priok bus stop nya dimana sih sebenernya saya nunggu di samping terminal diblg suruh di depan udah berhenti di depan pun jg disuruh ke samping lg di oper melulu kejelasannya dong tolong aneh banget miskomunikasi gini bikin bingung
1.86E+18,Wed Dec 04 03:22:03 +0000 2024,2,Min @PT_Transjakarta mhn bantuan ada keributan krn supir Mikrotrans JAK10-A (saya ngga ngeh no. bodinya berapa) di bwh BDL dg oknum supir ojol dg plat no tertera tdk sngaja menyenggol kendaraan tsb membuat kemacetan di pertigaan Raden Saleh mhn dibantu u/ supir Mikrotrans nya https://t.co/ERrvSHn0dE,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1864148029584101376/pu/img/eTTw8_I0172h3BgL.jpg,,in,,0,1,0,https://x.com/coretcoretanz/status/1864148132575236143,246242913,coretcoretanz,12/4/2024 3:22,,Min @PT_Transjakarta mhn bantuan ada keributan krn supir Mikrotrans JAK10-A (saya ngga ngeh no. bodinya berapa) di bwh BDL dg oknum supir ojol dg plat no tertera tdk sngaja menyenggol kendaraan tsb membuat kemacetan di pertigaan Raden Saleh mhn dibantu u/ supir Mikrotrans nya https://t.co/ERrvSHn0dE,min mhn bantuan ada keributan krn supir mikrotrans jaka saya ngga ngeh no bodinya berapa di bwh bdl dg oknum supir ojol dg plat no tertera tdk sngaja menyenggol kendaraan tsb membuat kemacetan di pertigaan raden saleh mhn dibantu u supir mikrotrans nya
1.87E+18,Mon Dec 30 23:40:47 +0000 2024,4,#INFOTRANSJAKARTA | Koridor 6: Ragunan - Galunggung di Halte Setiabudi arah Ragunan saat ini sudah beroperasi normal kembali melayani pelanggan tanpa pengalihan.. #JAKI #PerluTahu #Koridor6,1.87E+18,,,in,DKI Jakarta,0,6,0,https://x.com/PT_Transjakarta/status/1873876921693683728,104556071,PT_Transjakarta,12/30/2024 23:40,,#INFOTRANSJAKARTA | Koridor 6: Ragunan - Galunggung di Halte Setiabudi arah Ragunan saat ini sudah beroperasi normal kembali melayani pelanggan tanpa pengalihan.. #JAKI #PerluTahu #Koridor6,infotransjakarta koridor ragunan galunggung di halte setiabudi arah ragunan saat ini sudah beroperasi normal kembali melayani pelanggan tanpa pengalihan jaki perlutahu koridor
1.85E+18,Mon Oct 14 15:07:48 +0000 2024,0,@caskiess Hai kak silakan naik koridor 1 arah Kota lalu naik koridor 12 transit di halte Sunter Kelapa Gading dan naik rute 12P turun di bus stop Jln. Sunter Permai 2. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^ZL,1.85E+18,,caskiess,in,DKI Jakarta,0,0,0,https://x.com/PT_Transjakarta/status/1845843959039357316,104556071,PT_Transjakarta,10/14/2024 15:07,,@caskiess Hai kak silakan naik koridor 1 arah Kota lalu naik koridor 12 transit di halte Sunter Kelapa Gading dan naik rute 12P turun di bus stop Jln. Sunter Permai 2. Yuk unduh aplikasi versi terbarunya aplikasi TJ: Transjakarta ya kak. Terima kasih ^ZL,hai kak silakan naik koridor arah kota lalu naik koridor transit di halte sunter kelapa gading dan naik rute p turun di bus stop jln sunter permai yuk unduh aplikasi versi terbarunya aplikasi tj transjakarta ya kak terima kasih zl
1.86E+18,Sun Nov 17 10:54:26 +0000 2024,0,Janji Mas Pram-Bang Doel 15 golongan gratis transportasi publik Dan akan memberikan gratis terhadap 15 golongan masyarakat yang bisa menggunakan seluruh transportasi publik yang ada di Jakarta seperti MRT LRT Busway dan JakLingko #JakartaB3rs3ri PramDo3l M3nang https://t.co/O2oBE2xVcz,1.86E+18,https://pbs.twimg.com/ext_tw_video_thumb/1858100899887099904/pu/img/tZe6qQDo6J6X4YCX.jpg,,in,Indonesia,0,0,0,https://x.com/Ayssach/status/1858101386141216876,1.68E+18,Ayssach,11/17/2024 10:54,,Janji Mas Pram-Bang Doel 15 golongan gratis transportasi publik Dan akan memberikan gratis terhadap 15 golongan masyarakat yang bisa menggunakan seluruh transportasi publik yang ada di Jakarta seperti MRT LRT Busway dan JakLingko #JakartaB3rs3ri PramDo3l M3nang https://t.co/O2oBE2xVcz,janji mas prambang doel golongan gratis transportasi publik dan akan memberikan gratis terhadap golongan masyarakat yang bisa menggunakan seluruh transportasi publik yang ada di jakarta seperti mrt lrt busway dan jaklingko jakartabrsri pramdol mnang
