id,created_at,username,full_text,retweets,likes,lang,original_tweet,cleaned_full_text,rand
1.92E+18,Mon May 12 14:29:37 +0000 2025,kupukwupu,"emng ya kalau kita udh cinta bgt tuh msh suka kepikiran hal hal kecil kayak gini ""  kira kira dia peduli gak ya kalau aku begini, kalau aku begitu "" pdhl mngkin aku nya yg excited sendiri, tapi dia enggak, poor my baby tj 😭🫳  #WetSand",0,1,in,"emng ya kalau kita udh cinta bgt tuh msh suka kepikiran hal hal kecil kayak gini ""  kira kira dia peduli gak ya kalau aku begini, kalau aku begitu "" pdhl mngkin aku nya yg excited sendiri, tapi dia enggak, poor my baby tj 😭🫳  #WetSand","emng ya kalau kita udh cinta bgt tuh msh suka kepikiran hal hal kecil kayak gini "" kira kira dia peduli gak ya kalau aku begini , kalau aku begitu "" pdhl mngkin aku nya yg excited sendiri , tapi dia enggak , poor my baby tj",0.759233435
1.92E+18,Mon May 12 03:33:14 +0000 2025,ZhouMeow94,Keinget 2017 pergi kerja naik TJ yang ditonton dan didenger adalah video mereka dan lagu ini 🥹 https://t.co/HlIdpqcBuh,0,0,in,Keinget 2017 pergi kerja naik TJ yang ditonton dan didenger adalah video mereka dan lagu ini 🥹 https://t.co/HlIdpqcBuh,Keinget 2017 pergi kerja naik TJ yang ditonton dan didenger adalah video mereka dan lagu ini,0.75935065
1.92E+18,Fri May 16 05:56:33 +0000 2025,SpecUnderground,"2/15 Cikal bakal Barasuara lahir dari ide Iga Massardi, musisi dengan akar rock dan jiwa eksperimental. Awalnya proyek solo, Barasuara berkembang jadi band utuh saat Iga menggandeng Marco Steffiano, TJ Kusuma, Gerald Situmorang, Asteriska, dan Puti Chitara. https://t.co/gN4fVHISoe",0,0,in,"2/15 Cikal bakal Barasuara lahir dari ide Iga Massardi, musisi dengan akar rock dan jiwa eksperimental. Awalnya proyek solo, Barasuara berkembang jadi band utuh saat Iga menggandeng Marco Steffiano, TJ Kusuma, Gerald Situmorang, Asteriska, dan Puti Chitara. https://t.co/gN4fVHISoe","2 / 15 Cikal bakal Barasuara lahir dari ide Iga Massardi , musisi dengan akar rock dan jiwa eksperimental . Awalnya proyek solo , Barasuara berkembang jadi band utuh saat Iga menggandeng Marco Steffiano , TJ Kusuma , Gerald Situmorang , Asteriska , dan Puti Chitara .",0.75959239
1.92E+18,Fri May 16 10:12:31 +0000 2025,butterswt,"@bagusardiansy11 @vandaljumawa @MakanyaSekolah @neoretropolism @teman_bus ktp lu mane si, gua ktp masih tangerang aja gak banyak cingcong. jakarta mah udh second base gua. selalu males empet2an di bus, pembayaran tj yg ribet itu pake astra pay dll menurut gue ribet",0,0,in,"@bagusardiansy11 @vandaljumawa @MakanyaSekolah @neoretropolism @teman_bus ktp lu mane si, gua ktp masih tangerang aja gak banyak cingcong. jakarta mah udh second base gua. selalu males empet2an di bus, pembayaran tj yg ribet itu pake astra pay dll menurut gue ribet","ktp lu mane si , gua ktp masih tangerang aja gak banyak cingcong . jakarta mah udh second base gua . selalu males empet2an di bus , pembayaran tj yg ribet itu pake astra pay dll menurut gue ribet",0.759602919
1.92E+18,Fri May 16 10:22:19 +0000 2025,mehcret,"Today was fun ASFF!!!! Tapi pulangnya males bnget banget BANGET, main kelamaan malah dpt TJ jam pulang kerja trus i have a CRAZY period cramps....",0,0,in,"Today was fun ASFF!!!! Tapi pulangnya males bnget banget BANGET, main kelamaan malah dpt TJ jam pulang kerja trus i have a CRAZY period cramps....","Today was fun ASFF ! ! ! ! Tapi pulangnya males bnget banget BANGET , main kelamaan malah dpt TJ jam pulang kerja trus i have a CRAZY period cramps . . . .",0.75975708
1.92E+18,Wed May 14 10:49:06 +0000 2025,naeyanika,"aneh banget, di tj barat lebat giliran di pasar minggu kering banget...",0,5,in,"aneh banget, di tj barat lebat giliran di pasar minggu kering banget...","aneh banget , di tj barat lebat giliran di pasar minggu kering banget . . .",0.760342935
1.92E+18,Wed May 14 15:16:29 +0000 2025,haphappet,"Lika-liku transport di jkt 20 - 21 bawa motor enak soalnya sepi, 22 - 23 New normal mulai pede naik TJ, KRL 23 - 24 sering gojek/taxi combine TJ, KRL.  Setelah itung2, budget buat combine transport sebulan bisa sampe sejuta 🤣 Demi apa? Ya, kepastian waktu tempuh",0,0,in,"Lika-liku transport di jkt 20 - 21 bawa motor enak soalnya sepi, 22 - 23 New normal mulai pede naik TJ, KRL 23 - 24 sering gojek/taxi combine TJ, KRL.  Setelah itung2, budget buat combine transport sebulan bisa sampe sejuta 🤣 Demi apa? Ya, kepastian waktu tempuh","Lika - liku transport di jkt 20 - 21 bawa motor enak soalnya sepi , 22 - 23 New normal mulai pede naik TJ , KRL 23 - 24 sering gojek / taxi combine TJ , KRL . Setelah itung2 , budget buat combine transport sebulan bisa sampe sejuta Demi apa ? Ya , kepastian waktu tempuh",0.760901637
1.92E+18,Sat May 10 10:54:09 +0000 2025,pippicutiepie,"Cara TJ potong saldo ini aneh banget jir, liat sendiri deh https://t.co/dlUfp3LmOb",0,0,in,"Cara TJ potong saldo ini aneh banget jir, liat sendiri deh https://t.co/dlUfp3LmOb","Cara TJ potong saldo ini aneh banget jir , liat sendiri deh",0.761016092
1.92E+18,Wed May 14 15:59:18 +0000 2025,reshaaars,@Jenjaeminrin @bearforsun @jenovanillaint ih dekett aku tj baratt! ayo bareng,0,0,in,@Jenjaeminrin @bearforsun @jenovanillaint ih dekett aku tj baratt! ayo bareng,ih dekett aku tj baratt ! ayo bareng,0.761474563
1.92E+18,Fri May 16 09:25:59 +0000 2025,findufoundu,"@bank_dki min untuk pengajuan Kartu Layanan Gratis Transjakarta untuk golongan pekerja swasta bergaji setara UMR, apa saja persyaratan yg harus dibawa saat ke bank DKI? Perlu slip gaji kah?",0,0,in,"@bank_dki min untuk pengajuan Kartu Layanan Gratis Transjakarta untuk golongan pekerja swasta bergaji setara UMR, apa saja persyaratan yg harus dibawa saat ke bank DKI? Perlu slip gaji kah?","min untuk pengajuan Kartu Layanan Gratis Transjakarta untuk golongan pekerja swasta bergaji setara UMR , apa saja persyaratan yg harus dibawa saat ke bank DKI ? Perlu slip gaji kah ?",0.761847019
1.92E+18,Tue May 06 14:02:32 +0000 2025,610_jjjib,fak remuk baru naik tj sehari(blm terbiasa),0,0,in,fak remuk baru naik tj sehari(blm terbiasa),fak remuk baru naik tj sehari ( blm terbiasa ),0.762425014
1.92E+18,Thu May 08 18:27:03 +0000 2025,mert39567379,@lionellsalah Tj shortsa italy forma editi gelirmi hocam,0,1,in,@lionellsalah Tj shortsa italy forma editi gelirmi hocam,Tj shortsa italy forma editi gelirmi hocam,0.763346326
1.92E+18,Thu May 08 12:49:05 +0000 2025,Saadiju04718748,@KhaniiiKZMA @SabeeKazmi786 @grok Teri behan k phudy m agg bhark gai h wo thandi krni pary ge jo tj s bri h soch kitni chikni h ab nam b btaon uska kahy to m janta sb tery bary m,0,0,in,@KhaniiiKZMA @SabeeKazmi786 @grok Teri behan k phudy m agg bhark gai h wo thandi krni pary ge jo tj s bri h soch kitni chikni h ab nam b btaon uska kahy to m janta sb tery bary m,Teri behan k phudy m agg bhark gai h wo thandi krni pary ge jo tj s bri h soch kitni chikni h ab nam b btaon uska kahy to m janta sb tery bary m,0.763635765
1.92E+18,Mon May 12 02:49:42 +0000 2025,cassoheepeia,@toleesohee langsung DEGG.. jgn sampe gue susul ke sana naik tj,0,0,in,@toleesohee langsung DEGG.. jgn sampe gue susul ke sana naik tj,langsung DEGG . . jgn sampe gue susul ke sana naik tj,0.76379114
1.92E+18,Mon May 12 05:00:10 +0000 2025,ibookoyen,@worksfess berangkat :  tj - 3.500 jaklingko - 0  pulang : jaklingko - 0 / angkot reguler - 5.000 (kl lg capek tg jaklingko) tj - 3.500  sehari bs 12rb🙌,0,0,in,@worksfess berangkat :  tj - 3.500 jaklingko - 0  pulang : jaklingko - 0 / angkot reguler - 5.000 (kl lg capek tg jaklingko) tj - 3.500  sehari bs 12rb🙌,berangkat : tj - 3 . 500 jaklingko - 0 pulang : jaklingko - 0 / angkot reguler - 5 . 000 ( kl lg capek tg jaklingko ) tj - 3 . 500 sehari bs 12rb,0.76408528
1.92E+18,Tue May 06 23:02:17 +0000 2025,twinkanation,LUPA HARI INI GURU PADA NAIK TJ ASUUUUWUSUWH,0,1,in,LUPA HARI INI GURU PADA NAIK TJ ASUUUUWUSUWH,LUPA HARI INI GURU PADA NAIK TJ ASUUUUWUSUWH,0.764312964
1.92E+18,Sat May 10 23:40:13 +0000 2025,Dubbroz_1,Kemaren liat di tl ada orang upload nunjukkin 'rudalnya' di tj padajal cctv tj ada 3 apa ga malu 💀💀💀 kai moment part 2 lmao https://t.co/pwMiBgjzL9,0,0,in,Kemaren liat di tl ada orang upload nunjukkin 'rudalnya' di tj padajal cctv tj ada 3 apa ga malu 💀💀💀 kai moment part 2 lmao https://t.co/pwMiBgjzL9,Kemaren liat di tl ada orang upload nunjukkin ' rudalnya ' di tj padajal cctv tj ada 3 apa ga malu kai moment part 2 lmao,0.764785117
1.92E+18,Mon May 12 09:10:29 +0000 2025,julimo407,hari ini naik transjakarta apa krl yhhhhhh?,0,0,in,hari ini naik transjakarta apa krl yhhhhhh?,hari ini naik transjakarta apa krl yhhhhhh ?,0.764787407
1.92E+18,Fri May 16 14:13:28 +0000 2025,dkwonskies,"Bisa-bisa nya lagi naik busway, sopirnya play lagu nct.. terus dia ikutan nyanyi 🤣 Terpantau sijeuni 😂",0,0,in,"Bisa-bisa nya lagi naik busway, sopirnya play lagu nct.. terus dia ikutan nyanyi 🤣 Terpantau sijeuni 😂","Bisa - bisa nya lagi naik busway , sopirnya play lagu nct . . terus dia ikutan nyanyi Terpantau sijeuni",0.765624575
1.92E+18,Wed May 14 15:55:52 +0000 2025,itsmeeruna,"IYA BANGET. Dulu pas awal2 baru nyoba naik busway, aku suka cek jadwal bisnya dateng jam brp aja, eh tapi ya ttp aja gk pernah ontime. Tertulis lwtnya brp menit sekali jg gk akurat, lama bgt l",0,0,in,"IYA BANGET. Dulu pas awal2 baru nyoba naik busway, aku suka cek jadwal bisnya dateng jam brp aja, eh tapi ya ttp aja gk pernah ontime. Tertulis lwtnya brp menit sekali jg gk akurat, lama bgt l","IYA BANGET . Dulu pas awal2 baru nyoba naik busway , aku suka cek jadwal bisnya dateng jam brp aja , eh tapi ya ttp aja gk pernah ontime . Tertulis lwtnya brp menit sekali jg gk akurat , lama bgt l",0.765990002
1.92E+18,Mon May 12 16:34:42 +0000 2025,SuryantoRadenp1,"@LavaniForever musim depan coba opposite nya nimir, oh nya tj de falco",0,0,in,"@LavaniForever musim depan coba opposite nya nimir, oh nya tj de falco","musim depan coba opposite nya nimir , oh nya tj de falco",0.766779222
1.92E+18,Wed May 14 13:54:00 +0000 2025,kazeaah,Lah jelas ga si bisa liat di maps kapan dateng nya 😭😭 apa ga semua tj kaya gitu ya,0,0,in,Lah jelas ga si bisa liat di maps kapan dateng nya 😭😭 apa ga semua tj kaya gitu ya,Lah jelas ga si bisa liat di maps kapan dateng nya apa ga semua tj kaya gitu ya,0.766921078
1.92E+18,Wed May 14 13:26:20 +0000 2025,infopublikcom,"Pengamatan Kompascom , Pramono berangkat dari rumah dinasnya di Jalan Suropati, Menteng Jakarta Pusat, menuju tempat pemberhentian Transjakarta di depan Masjid Sunda Kelapa, Menteng, pukul 08.15 WIB dengan berjalan kaki. https://t.co/7zGfncaxLz",0,0,in,"Pengamatan Kompascom , Pramono berangkat dari rumah dinasnya di Jalan Suropati, Menteng Jakarta Pusat, menuju tempat pemberhentian Transjakarta di depan Masjid Sunda Kelapa, Menteng, pukul 08.15 WIB dengan berjalan kaki. https://t.co/7zGfncaxLz","Pengamatan Kompascom , Pramono berangkat dari rumah dinasnya di Jalan Suropati , Menteng Jakarta Pusat , menuju tempat pemberhentian Transjakarta di depan Masjid Sunda Kelapa , Menteng , pukul 08 . 15 WIB dengan berjalan kaki .",0.767063946
1.92E+18,Sat May 10 13:42:35 +0000 2025,agoodbiscuits,"@chachocolatos Ril sok iye bgt, sampe sok”an kelewatan tj gr” main hp cuih",0,0,in,"@chachocolatos Ril sok iye bgt, sampe sok”an kelewatan tj gr” main hp cuih","Ril sok iye bgt , sampe sokan kelewatan tj gr main hp cuih",0.767515156
1.92E+18,Mon May 12 23:36:14 +0000 2025,bibimcad,Ketakutan terbesar: pool dance di TJ😔😔,0,0,in,Ketakutan terbesar: pool dance di TJ😔😔,Ketakutan terbesar : pool dance di TJ,0.767799848
1.92E+18,Mon May 12 15:30:56 +0000 2025,pancoenklumer,sekalinya ketemu orang yg my type banget ((anjas)) DI KRL DI TJ .. DI JALANAN.. plis lah kalo emg jodoh temuin sekali lagi buat kenalan ya allah pless,0,1,in,sekalinya ketemu orang yg my type banget ((anjas)) DI KRL DI TJ .. DI JALANAN.. plis lah kalo emg jodoh temuin sekali lagi buat kenalan ya allah pless,sekalinya ketemu orang yg my type banget ( ( anjas ) ) DI KRL DI TJ . . DI JALANAN . . plis lah kalo emg jodoh temuin sekali lagi buat kenalan ya allah pless,0.768143224
1.92E+18,Tue May 06 12:06:20 +0000 2025,Syusho_o,"Nice jugalah pair baru ni, walaupun nmpk TJ tak biasa",0,0,in,"Nice jugalah pair baru ni, walaupun nmpk TJ tak biasa","Nice jugalah pair baru ni , walaupun nmpk TJ tak biasa",0.768484004
1.92E+18,Fri May 16 12:15:00 +0000 2025,isasbucky,"duduk di tj brsm glasess boi, eye contact sm glasess boi, dianter (alias gojek) glasses boi jg masnya hmzz tanda"" Allah merestui w dgn glasess boi🤭🤭🤭",0,0,in,"duduk di tj brsm glasess boi, eye contact sm glasess boi, dianter (alias gojek) glasses boi jg masnya hmzz tanda"" Allah merestui w dgn glasess boi🤭🤭🤭","duduk di tj brsm glasess boi , eye contact sm glasess boi , dianter ( alias gojek ) glasses boi jg masnya hmzz tanda "" Allah merestui w dgn glasess boi",0.768589172
1.92E+18,Tue May 06 13:41:21 +0000 2025,taesanitizer,@810centric gak nyangka aku ngelarin ini di tj biasanya paling males baca di tj…. tp saking serunya aku kelarin……,0,0,in,@810centric gak nyangka aku ngelarin ini di tj biasanya paling males baca di tj…. tp saking serunya aku kelarin……,gak nyangka aku ngelarin ini di tj biasanya paling males baca di tj . tp saking serunya aku kelarin,0.768908007
1.92E+18,Wed May 14 11:05:49 +0000 2025,ijalomen,transjakarta penuh smua spanjang jalan,0,1,in,transjakarta penuh smua spanjang jalan,transjakarta penuh smua spanjang jalan,0.769039717
1.92E+18,Sat May 10 13:54:10 +0000 2025,grok,"Video tersebut menunjukkan dua orang sedang merekam vlog tentang kacamata baru di toko, mungkin TJ Maxx, tetapi tiba-tiba diganggu oleh seseorang yang berbicara dengan dramatis dan membingungkan. Ini lucu karena menangkap momen canggung yang tak terduga, sering viral di TikTok. Namun, ada kekhawatiran tentang privasi karena merekam di tempat umum tanpa izin bisa melanggar ruang pribadi orang lain. Video ini sepertinya bertujuan menghibur dengan menunjukkan realitas vlogging, tapi juga memunculkan pertanyaan tentang etika merekam di publik.",0,0,in,"Video tersebut menunjukkan dua orang sedang merekam vlog tentang kacamata baru di toko, mungkin TJ Maxx, tetapi tiba-tiba diganggu oleh seseorang yang berbicara dengan dramatis dan membingungkan. Ini lucu karena menangkap momen canggung yang tak terduga, sering viral di TikTok. Namun, ada kekhawatiran tentang privasi karena merekam di tempat umum tanpa izin bisa melanggar ruang pribadi orang lain. Video ini sepertinya bertujuan menghibur dengan menunjukkan realitas vlogging, tapi juga memunculkan pertanyaan tentang etika merekam di publik.","Video tersebut menunjukkan dua orang sedang merekam vlog tentang kacamata baru di toko , mungkin TJ Maxx , tetapi tiba - tiba diganggu oleh seseorang yang berbicara dengan dramatis dan membingungkan . Ini lucu karena menangkap momen canggung yang tak terduga , sering viral di TikTok . Namun , ada kekhawatiran tentang privasi karena merekam di tempat umum tanpa izin bisa melanggar ruang pribadi orang lain . Video ini sepertinya bertujuan menghibur dengan menunjukkan realitas vlogging , tapi juga memunculkan pertanyaan tentang etika merekam di publik .",0.769191291
1.92E+18,Mon May 12 13:32:49 +0000 2025,whitechocokl,"Kata gw intuisi tj itu kuat bgt, apalagi berhubungan sama ayangnya (yg lagi sama org lain). Lama juga si chiwoon bilang nya ya🥲 Dan tobi masih blm kelar juga🥲 tmbah nangis gw",0,0,in,"Kata gw intuisi tj itu kuat bgt, apalagi berhubungan sama ayangnya (yg lagi sama org lain). Lama juga si chiwoon bilang nya ya🥲 Dan tobi masih blm kelar juga🥲 tmbah nangis gw","Kata gw intuisi tj itu kuat bgt , apalagi berhubungan sama ayangnya ( yg lagi sama org lain ) . Lama juga si chiwoon bilang nya ya Dan tobi masih blm kelar juga tmbah nangis gw",0.769444674
1.92E+18,Tue May 06 23:17:52 +0000 2025,hadisdisdis,"Pemandangan baru. Tiap hari rabu yang keliatan selfie-selfie di TJ, LRT, KRL sudah dipastikan belio belio ini ASN 🙏🙏",1,0,in,"Pemandangan baru. Tiap hari rabu yang keliatan selfie-selfie di TJ, LRT, KRL sudah dipastikan belio belio ini ASN 🙏🙏","Pemandangan baru . Tiap hari rabu yang keliatan selfie - selfie di TJ , LRT , KRL sudah dipastikan belio belio ini ASN",0.769644939
1.92E+18,Sat May 10 09:19:03 +0000 2025,wtanabearr,@Lenny_diary Ini cm mrt aja ya? Krl tj bisa gakkk?,0,0,in,@Lenny_diary Ini cm mrt aja ya? Krl tj bisa gakkk?,Ini cm mrt aja ya ? Krl tj bisa gakkk ?,0.769896573
1.92E+18,Sat May 10 16:34:53 +0000 2025,jo0chan,tau sih dia maksudnya ayce tapi aku sempet mikir hah nungguin th kok disambi makan😭 ternyata yg diajak ngobrol ngehnya ke es krim🤣🤣 ya bener sih bisa nunggu tj sambil mam es krim ga salah mbaknya,0,0,in,tau sih dia maksudnya ayce tapi aku sempet mikir hah nungguin th kok disambi makan😭 ternyata yg diajak ngobrol ngehnya ke es krim🤣🤣 ya bener sih bisa nunggu tj sambil mam es krim ga salah mbaknya,tau sih dia maksudnya ayce tapi aku sempet mikir hah nungguin th kok disambi makan ternyata yg diajak ngobrol ngehnya ke es krim ya bener sih bisa nunggu tj sambil mam es krim ga salah mbaknya,0.770333111
1.92E+18,Tue May 06 15:49:20 +0000 2025,pearlscnt8,@raneydew17 @jangkarat @imlinaa9 Mauuu. Tergantung Tj tapi wkwkwk 😂,0,0,in,@raneydew17 @jangkarat @imlinaa9 Mauuu. Tergantung Tj tapi wkwkwk 😂,Mauuu . Tergantung Tj tapi wkwkwk,0.770396317
1.92E+18,Sat May 10 07:47:55 +0000 2025,HunianKresna,Tutorial naik Transjakarta ke Blok M: - angkat kaki kanan/kiri pokoknya yang dominan - gerakin kaki yang lain ke depan ikutin langkah kaki yang dominan - ulangi terus sampe masuk ke tj - tunggu tj jalan sampe blok m,0,0,in,Tutorial naik Transjakarta ke Blok M: - angkat kaki kanan/kiri pokoknya yang dominan - gerakin kaki yang lain ke depan ikutin langkah kaki yang dominan - ulangi terus sampe masuk ke tj - tunggu tj jalan sampe blok m,Tutorial naik Transjakarta ke Blok M : - angkat kaki kanan / kiri pokoknya yang dominan - gerakin kaki yang lain ke depan ikutin langkah kaki yang dominan - ulangi terus sampe masuk ke tj - tunggu tj jalan sampe blok m,0.771040546
1.92E+18,Fri May 16 12:01:35 +0000 2025,aacibook,nyerah anjir lama banget...setengah jam planga plongo dari awalnya dibawah sampe naik ke halte sampe naik tj pun juga ga ada ads nya apo...gue sangat amat tidak lucky 😞 https://t.co/hErzN4osP0,0,0,in,nyerah anjir lama banget...setengah jam planga plongo dari awalnya dibawah sampe naik ke halte sampe naik tj pun juga ga ada ads nya apo...gue sangat amat tidak lucky 😞 https://t.co/hErzN4osP0,nyerah anjir lama banget . . . setengah jam planga plongo dari awalnya dibawah sampe naik ke halte sampe naik tj pun juga ga ada ads nya apo . . . gue sangat amat tidak lucky,0.771297284
1.92E+18,Thu May 08 19:22:34 +0000 2025,qwinvaa,@tanyarlfes akuu juga umur 20 kuliah atau kemana² masih suka dianter jemput walau cuma sampe halte tj atau stasiun menurut aku g memalukan dann bersyukur bgt karena ga semua anak bisa merasakan itu😇 jdi jgn malu ya nderr,0,0,in,@tanyarlfes akuu juga umur 20 kuliah atau kemana² masih suka dianter jemput walau cuma sampe halte tj atau stasiun menurut aku g memalukan dann bersyukur bgt karena ga semua anak bisa merasakan itu😇 jdi jgn malu ya nderr,akuu juga umur 20 kuliah atau kemana masih suka dianter jemput walau cuma sampe halte tj atau stasiun menurut aku g memalukan dann bersyukur bgt karena ga semua anak bisa merasakan itu jdi jgn malu ya nderr,0.771740172
1.92E+18,Wed May 14 13:50:09 +0000 2025,Vallorant,"Driver gila anjeenggg. Nrobos lampu merah di perempatan, lewatin trotoar pejalan kaki, udah gitu lewatin busway juga. TOLOLLLL.",0,0,in,"Driver gila anjeenggg. Nrobos lampu merah di perempatan, lewatin trotoar pejalan kaki, udah gitu lewatin busway juga. TOLOLLLL.","Driver gila anjeenggg . Nrobos lampu merah di perempatan , lewatin trotoar pejalan kaki , udah gitu lewatin busway juga . TOLOLLLL .",0.77274026
1.92E+18,Fri May 16 01:47:49 +0000 2025,AnamaMOSS,@Limoistic TJ babka is so good.,0,1,in,@Limoistic TJ babka is so good.,TJ babka is so good .,0.773922989
1.92E+18,Thu May 08 14:38:23 +0000 2025,nisenaii,@sarmahen dia lulus dr man4 langsung jd dirut tj kayanya.......,0,0,in,@sarmahen dia lulus dr man4 langsung jd dirut tj kayanya.......,dia lulus dr man4 langsung jd dirut tj kayanya . . . . . . .,0.774189007
1.92E+18,Sat May 10 11:32:50 +0000 2025,biibiiibubub,"sebel bgt diomelin ibu2 brisik bikin rusuh satu tj, jelas tj rame bgt bawaan gue jg banyak udh minta maaf malah teriak teriak bacot",0,0,in,"sebel bgt diomelin ibu2 brisik bikin rusuh satu tj, jelas tj rame bgt bawaan gue jg banyak udh minta maaf malah teriak teriak bacot","sebel bgt diomelin ibu2 brisik bikin rusuh satu tj , jelas tj rame bgt bawaan gue jg banyak udh minta maaf malah teriak teriak bacot",0.774234859
1.92E+18,Tue May 06 15:47:43 +0000 2025,jupiqer,@vgnue ngakak gw mau jd supir tj,0,0,in,@vgnue ngakak gw mau jd supir tj,ngakak gw mau jd supir tj,0.774417229
1.92E+18,Thu May 08 15:35:11 +0000 2025,mayrenmarker,"3. Ngalamin ke jadiin menjijikkan yg ga pernah terbayang selama ini dan terjadi di usia 25 tahun, najiz. 4. Rasanya mau buang yg terkena, cuma inget harga barang ga semurah itu. 5. Berusaha menghindari orang2 selama perjalanan, tj, &amp; krl. 6. Diliatin orang2 sambil ga nyaman",0,0,in,"3. Ngalamin ke jadiin menjijikkan yg ga pernah terbayang selama ini dan terjadi di usia 25 tahun, najiz. 4. Rasanya mau buang yg terkena, cuma inget harga barang ga semurah itu. 5. Berusaha menghindari orang2 selama perjalanan, tj, &amp; krl. 6. Diliatin orang2 sambil ga nyaman","3 . Ngalamin ke jadiin menjijikkan yg ga pernah terbayang selama ini dan terjadi di usia 25 tahun , najiz . 4 . Rasanya mau buang yg terkena , cuma inget harga barang ga semurah itu . 5 . Berusaha menghindari orang2 selama perjalanan , tj , & krl . 6 . Diliatin orang2 sambil ga nyaman",0.77468511
1.92E+18,Fri May 16 03:47:18 +0000 2025,cafeasteroids,Next time ke jkt aku harus coba naik TJ. Plz ajak aku keliling jkt naik TJ @shafiranyimas,0,0,in,Next time ke jkt aku harus coba naik TJ. Plz ajak aku keliling jkt naik TJ @shafiranyimas,Next time ke jkt aku harus coba naik TJ . Plz ajak aku keliling jkt naik TJ,0.774738488
1.92E+18,Sat May 10 07:43:17 +0000 2025,crescelight,"Lakhhhhh???? Aku masih dijemput ayah padahal udah bersuamiiiiii. Aku masih dijemput Ayah di halte tj, soalnya suamiku belum pulang jam segitu 😭 https://t.co/Iecqj51ZST",0,0,in,"Lakhhhhh???? Aku masih dijemput ayah padahal udah bersuamiiiiii. Aku masih dijemput Ayah di halte tj, soalnya suamiku belum pulang jam segitu 😭 https://t.co/Iecqj51ZST","Lakhhhhh ? ? ? ? Aku masih dijemput ayah padahal udah bersuamiiiiii . Aku masih dijemput Ayah di halte tj , soalnya suamiku belum pulang jam segitu",0.774978664
1.92E+18,Fri May 16 05:37:42 +0000 2025,nicejirl,tj bangku paling belakang bikin mual,0,0,in,tj bangku paling belakang bikin mual,tj bangku paling belakang bikin mual,0.775630935
1.92E+18,Fri May 16 18:56:17 +0000 2025,ascellastella,@iamericanow Btw itu aku pake buat jalan 6000 steps dan naik krl/tj ngampus sama ke kantor pas magang.,0,0,in,@iamericanow Btw itu aku pake buat jalan 6000 steps dan naik krl/tj ngampus sama ke kantor pas magang.,Btw itu aku pake buat jalan 6000 steps dan naik krl / tj ngampus sama ke kantor pas magang .,0.776058433
1.92E+18,Wed May 14 14:05:32 +0000 2025,mydreamisyou000,ga worth it bgt berangkat 2 jam kurang pas pulang jadi 4 jam 😭😭 jakarta telat semenit aja dr jam orang pulang kantor langsung jd ikan teri di tj 😭🤚🏻,0,0,in,ga worth it bgt berangkat 2 jam kurang pas pulang jadi 4 jam 😭😭 jakarta telat semenit aja dr jam orang pulang kantor langsung jd ikan teri di tj 😭🤚🏻,ga worth it bgt berangkat 2 jam kurang pas pulang jadi 4 jam jakarta telat semenit aja dr jam orang pulang kantor langsung jd ikan teri di tj,0.777496842
1.92E+18,Mon May 12 15:36:31 +0000 2025,afiafi26,@whitechocokl Emang polos kak makanya ian kan suka bgt sm tj muda dulu ky anak anjing katanya. Yuk pilih yg blueprint dan pure blood aja mas ian. Ky nya canon deh tj jd karakter paling polos dalam ws di kategori romance atau cinta2an 🥹🥹,0,0,in,@whitechocokl Emang polos kak makanya ian kan suka bgt sm tj muda dulu ky anak anjing katanya. Yuk pilih yg blueprint dan pure blood aja mas ian. Ky nya canon deh tj jd karakter paling polos dalam ws di kategori romance atau cinta2an 🥹🥹,Emang polos kak makanya ian kan suka bgt sm tj muda dulu ky anak anjing katanya . Yuk pilih yg blueprint dan pure blood aja mas ian . Ky nya canon deh tj jd karakter paling polos dalam ws di kategori romance atau cinta2an,0.777523627
1.92E+18,Tue May 06 13:42:56 +0000 2025,inoyeca,Min @PT_Transjakarta tj terakhir dr pantai maju jam berapa ya?,0,0,in,Min @PT_Transjakarta tj terakhir dr pantai maju jam berapa ya?,Min pt_transjakarta tj terakhir dr pantai maju jam berapa ya ?,0.777713981
1.92E+18,Fri May 16 14:22:58 +0000 2025,Meiracle9,Halo @PT_Transjakarta busway rute S11 dengan No Polisi B 7606 TCC terlihat ugal-ugalan dan memotong jalur sembarangan di Tol Tomang Jakarta arah Tangerang pukul 21.14 WIB. Mohon diperhatikan lagi regulasinya untuk keselamatan bersama pengguna jalan lain. Terimakasih. https://t.co/M7OfdDFxwy,0,2,in,Halo @PT_Transjakarta busway rute S11 dengan No Polisi B 7606 TCC terlihat ugal-ugalan dan memotong jalur sembarangan di Tol Tomang Jakarta arah Tangerang pukul 21.14 WIB. Mohon diperhatikan lagi regulasinya untuk keselamatan bersama pengguna jalan lain. Terimakasih. https://t.co/M7OfdDFxwy,Halo pt_transjakarta busway rute S11 dengan No Polisi B 7606 TCC terlihat ugal - ugalan dan memotong jalur sembarangan di Tol Tomang Jakarta arah Tangerang pukul 21 . 14 WIB . Mohon diperhatikan lagi regulasinya untuk keselamatan bersama pengguna jalan lain . Terimakasih .,0.777871532
1.92E+18,Mon May 12 13:57:21 +0000 2025,awasgugukgalak,@nice_sasasa hahaha tadi tuh maksudnya aeon tj barat euy,0,0,in,@nice_sasasa hahaha tadi tuh maksudnya aeon tj barat euy,hahaha tadi tuh maksudnya aeon tj barat euy,0.779742435
