No,conversation_id_str,created_at_original,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,created_at_formated,Unnamed: 16,original_tweet,cleaned_full_text
4414,1.87E+18,Sun Dec 08 06:11:08 +0000 2024,1,kak @PT_Transjakarta tj 4k ada yang bocor,1.87E+18,,,in,"Madrid, Comunidad de Madrid",0,1,0,https://x.com/dexterrve/status/1865640233154629683,1.77E+18,dexterrve,12/8/2024 6:11,,kak @PT_Transjakarta tj 4k ada yang bocor,kak pt_transjakarta tj 4k ada yang bocor
4415,1.87E+18,Sat Dec 07 18:16:34 +0000 2024,0,min tj no 4 dari pulo gadung lewat halte rawamangun ga ya? @PT_Transjakarta,1.87E+18,,,in,,0,1,0,https://x.com/draftnots/status/1865460407525416987,1.65E+18,draftnots,12/7/2024 18:16,,min tj no 4 dari pulo gadung lewat halte rawamangun ga ya? @PT_Transjakarta,min tj no 4 dari pulo gadung lewat halte rawamangun ga ya ? pt_transjakarta
4416,1.87E+18,Sat Dec 07 12:52:18 +0000 2024,67,Road Test - Uji Jalan . . Transjakarta PT Bianglala Metropolitan BMP-240338 Golden Dragon XML6125JEVJC03 https://t.co/HZurremuqA,1.87E+18,https://pbs.twimg.com/media/GeMoIXMbAAEjNsM.jpg,,in,DKI Jakarta - Indonesia,2,0,5,https://x.com/AdiiAFVs/status/1865378803868225988,195995659,AdiiAFVs,12/7/2024 12:52,,Road Test - Uji Jalan . . Transjakarta PT Bianglala Metropolitan BMP-240338 Golden Dragon XML6125JEVJC03 https://t.co/HZurremuqA,Road Test - Uji Jalan . . Transjakarta PT Bianglala Metropolitan BMP - 240338 Golden Dragon XML6125JEVJC03
4417,1.87E+18,Sat Dec 07 13:17:03 +0000 2024,0,Min @PT_Transjakarta koridor 4f besok beroperasi kah?,1.87E+18,,,in,Jakarta,0,1,0,https://x.com/telon_ajagpp/status/1865385031621087339,132401590,telon_ajagpp,12/7/2024 13:17,,Min @PT_Transjakarta koridor 4f besok beroperasi kah?,Min pt_transjakarta koridor 4f besok beroperasi kah ?
4418,1.87E+18,Sun Dec 08 03:08:34 +0000 2024,1,lagi asik nonton peaky blinders tiba-tiba ditelfon langsung ditodong pertanyaan kenapa naik Transjakarta? emang berani? dad thinks im still 5 yo??? https://t.co/MdThKHtZS9,1.87E+18,https://pbs.twimg.com/media/GePsHzKaUAAeo5h.jpg,,in,♓ ☉ ♈ ☽ ♍ ↥ ㅡ INFP-T,0,0,0,https://x.com/execuntives/status/1865594291768426717,1.15E+18,execuntives,12/8/2024 3:08,,lagi asik nonton peaky blinders tiba-tiba ditelfon langsung ditodong pertanyaan kenapa naik Transjakarta? emang berani? dad thinks im still 5 yo??? https://t.co/MdThKHtZS9,lagi asik nonton peaky blinders tiba - tiba ditelfon langsung ditodong pertanyaan kenapa naik Transjakarta ? emang berani ? dad thinks im still 5 yo ? ? ?
4419,1.87E+18,Sun Dec 08 07:09:36 +0000 2024,0,Min @PT_Transjakarta klo dari halte rawa buaya ke halte kedoya panjang gimana ya rutenya??,1.87E+18,,,in,,0,1,0,https://x.com/UDeriy18794/status/1865654948752765279,1.79E+18,UDeriy18794,12/8/2024 7:09,,Min @PT_Transjakarta klo dari halte rawa buaya ke halte kedoya panjang gimana ya rutenya??,Min pt_transjakarta klo dari halte rawa buaya ke halte kedoya panjang gimana ya rutenya ? ?
4420,1.87E+18,Sat Dec 07 12:36:41 +0000 2024,1,Apa esensinya si ngasih bangku tapi model begini?? Nyaman engga yg ada sakit2 pantat lo @PT_Transjakarta https://t.co/oXeZSQRDj7,1.87E+18,https://pbs.twimg.com/media/GeMkjQUbgAArB5y.jpg,,in,Singapore,0,1,0,https://x.com/julia0225___/status/1865374872249208878,386763702,julia0225___,12/7/2024 12:36,,Apa esensinya si ngasih bangku tapi model begini?? Nyaman engga yg ada sakit2 pantat lo @PT_Transjakarta https://t.co/oXeZSQRDj7,Apa esensinya si ngasih bangku tapi model begini ? ? Nyaman engga yg ada sakit2 pantat lo pt_transjakarta
4421,1.87E+18,Sat Dec 07 05:56:50 +0000 2024,0,hallo min mau nanya kalau dari halte cikoko mau ke halte senayan jcc naik koridor berapa ya? terima kasih @PT_Transjakarta,1.87E+18,,,in,,0,1,0,https://x.com/dizzteee/status/1865274247045877781,1.80E+18,dizzteee,12/7/2024 5:56,,hallo min mau nanya kalau dari halte cikoko mau ke halte senayan jcc naik koridor berapa ya? terima kasih @PT_Transjakarta,hallo min mau nanya kalau dari halte cikoko mau ke halte senayan jcc naik koridor berapa ya ? terima kasih pt_transjakarta
4422,1.87E+18,Sun Dec 08 16:53:03 +0000 2024,0,lebih berguna Transjakarta daripada transwomen.. bencong anjing homo babi!!,1.87E+18,,,in,,0,0,0,https://x.com/uchiihasisuii/status/1865801778513793404,1.80E+18,uchiihasisuii,12/8/2024 16:53,,lebih berguna Transjakarta daripada transwomen.. bencong anjing homo babi!!,lebih berguna Transjakarta daripada transwomen . . bencong anjing homo babi ! !
4423,1.87E+18,Sat Dec 07 03:09:52 +0000 2024,0,Halo min apa tj ke halte PRJ beroperasi? @PT_Transjakarta,1.87E+18,,,in,,0,1,0,https://x.com/bahngcahnn/status/1865232230962074086,1.50E+18,bahngcahnn,12/7/2024 3:09,,Halo min apa tj ke halte PRJ beroperasi? @PT_Transjakarta,Halo min apa tj ke halte PRJ beroperasi ? pt_transjakarta
4424,1.87E+18,Sun Dec 08 14:39:16 +0000 2024,0,trans yg tdk membingungkan hanya transtv trans7 dan transjakarta,1.87E+18,,,in,,0,0,0,https://x.com/BebekTerjatuh/status/1865768111041024078,1.74E+18,BebekTerjatuh,12/8/2024 14:39,,trans yg tdk membingungkan hanya transtv trans7 dan transjakarta,trans yg tdk membingungkan hanya transtv trans7 dan transjakarta
4425,1.87E+18,Sun Dec 08 00:38:17 +0000 2024,0,Tolong banget transjakarta 6Q yang dari galunggung ke kokas tuh lebih sat set gitu. Gue paham jalannya nunggu customer. Tapi at least kalo customer pertama udah naik 10 menit setelahnya jalan gitu ini gue nunggu 30 menit sampe telat mulu tiap mau ibadah,1.87E+18,,,in,,0,0,0,https://x.com/wonu1771/status/1865556468378017834,1.70E+18,wonu1771,12/8/2024 0:38,,Tolong banget transjakarta 6Q yang dari galunggung ke kokas tuh lebih sat set gitu. Gue paham jalannya nunggu customer. Tapi at least kalo customer pertama udah naik 10 menit setelahnya jalan gitu ini gue nunggu 30 menit sampe telat mulu tiap mau ibadah,Tolong banget transjakarta 6Q yang dari galunggung ke kokas tuh lebih sat set gitu . Gue paham jalannya nunggu customer . Tapi at least kalo customer pertama udah naik 10 menit setelahnya jalan gitu ini gue nunggu 30 menit sampe telat mulu tiap mau ibadah
4426,1.87E+18,Sat Dec 07 08:56:35 +0000 2024,0,jadi banyak berterimakasih sama transjakarta https://t.co/KVQLVsQSpX,1.87E+18,https://pbs.twimg.com/media/GeLyEaCaQAAGu4y.jpg,,in,,0,0,0,https://x.com/wonderbui/status/1865319484439089209,310658320,wonderbui,12/7/2024 8:56,,jadi banyak berterimakasih sama transjakarta https://t.co/KVQLVsQSpX,jadi banyak berterimakasih sama transjakarta
4427,1.87E+18,Sat Dec 07 03:01:45 +0000 2024,0,Apaan lagi ini trans masculine non-binary ??? Mungkin cabangnya transjakarta tapi di Hollywood,1.87E+18,,,in,"Bandung, Indonesia",0,0,0,https://x.com/Jackkass99/status/1865230185861439615,1.13E+18,Jackkass99,12/7/2024 3:01,,Apaan lagi ini trans masculine non-binary ??? Mungkin cabangnya transjakarta tapi di Hollywood,Apaan lagi ini trans masculine non - binary ? ? ? Mungkin cabangnya transjakarta tapi di Hollywood
4428,1.87E+18,Sun Dec 08 12:12:15 +0000 2024,184,Pagi tadi saya bersama sahabat-sahabat lama alumni @SMATN angkatan V 'jogging' bareng dari Bundaran Senayan ke Halte Transjakarta Bundaran HI yang iconic. Kami mengenang kebersamaan saat bersama-sama masuk SMA tahun 1994 di Magelang. Artinya 30 tahun sudah kami mengenal dan https://t.co/PK8lZZeTnL,1.87E+18,https://pbs.twimg.com/media/GeRoiIzaMAAcmay.jpg,,in,,1,11,86,https://x.com/AgusYudhoyono/status/1865731113144209541,842986784,AgusYudhoyono,12/8/2024 12:12,,Pagi tadi saya bersama sahabat-sahabat lama alumni @SMATN angkatan V 'jogging' bareng dari Bundaran Senayan ke Halte Transjakarta Bundaran HI yang iconic. Kami mengenang kebersamaan saat bersama-sama masuk SMA tahun 1994 di Magelang. Artinya 30 tahun sudah kami mengenal dan https://t.co/PK8lZZeTnL,Pagi tadi saya bersama sahabat - sahabat lama alumni angkatan V ' jogging ' bareng dari Bundaran Senayan ke Halte Transjakarta Bundaran HI yang iconic . Kami mengenang kebersamaan saat bersama - sama masuk SMA tahun 1994 di Magelang . Artinya 30 tahun sudah kami mengenal dan
4429,1.87E+18,Sat Dec 07 17:27:39 +0000 2024,0,Admin saya udah keliling 3 halte kenapa gaada kartu jaklingko e-money/flazz ?? Info lokasi yang tersedia min saya capek pake jaklingko tapcash error Mulu @PT_Transjakarta https://t.co/nKnaJJViDs,1.87E+18,https://pbs.twimg.com/media/GeNnKE1bgAA55nW.jpg,,in,,0,0,0,https://x.com/MieKier/status/1865448096362336610,9.42E+17,MieKier,12/7/2024 17:27,,Admin saya udah keliling 3 halte kenapa gaada kartu jaklingko e-money/flazz ?? Info lokasi yang tersedia min saya capek pake jaklingko tapcash error Mulu @PT_Transjakarta https://t.co/nKnaJJViDs,Admin saya udah keliling 3 halte kenapa gaada kartu jaklingko e - money / flazz ? ? Info lokasi yang tersedia min saya capek pake jaklingko tapcash error Mulu pt_transjakarta
4430,1.87E+18,Sun Dec 08 02:03:26 +0000 2024,0,min ini kemaren saya naik bus nonbrt udah tap in tapi mau tapout disuruh supirnya langsung keluar aja itu gimana ya nanti kartunya apa masih bisa digunakan? @PT_Transjakarta,1.87E+18,,,in,,0,1,0,https://x.com/JGWONYG/status/1865577898800996812,1.35E+18,JGWONYG,12/8/2024 2:03,,min ini kemaren saya naik bus nonbrt udah tap in tapi mau tapout disuruh supirnya langsung keluar aja itu gimana ya nanti kartunya apa masih bisa digunakan? @PT_Transjakarta,min ini kemaren saya naik bus nonbrt udah tap in tapi mau tapout disuruh supirnya langsung keluar aja itu gimana ya nanti kartunya apa masih bisa digunakan ? pt_transjakarta
4431,1.87E+18,Sun Dec 08 03:23:13 +0000 2024,0,Min rute halte bnn ke pim 2 apa ya? @PT_Transjakarta,1.87E+18,,,in,United States,0,1,0,https://x.com/UucingOyen/status/1865597977873834023,1.43E+18,UucingOyen,12/8/2024 3:23,,Min rute halte bnn ke pim 2 apa ya? @PT_Transjakarta,Min rute halte bnn ke pim 2 apa ya ? pt_transjakarta
4432,1.87E+18,Sat Dec 07 16:54:42 +0000 2024,0,min @PT_Transjakarta tj dari GBK senayan ke kota beroperasi kaya biasa atau ada perpanjangan waktu karna acara di GBK?,1.87E+18,,,in,,0,1,0,https://x.com/celoffside/status/1865439806593130939,1.29E+18,celoffside,12/7/2024 16:54,,min @PT_Transjakarta tj dari GBK senayan ke kota beroperasi kaya biasa atau ada perpanjangan waktu karna acara di GBK?,min pt_transjakarta tj dari GBK senayan ke kota beroperasi kaya biasa atau ada perpanjangan waktu karna acara di GBK ?
4433,1.87E+18,Sat Dec 07 06:57:43 +0000 2024,0,halo min @PT_Transjakarta kalau saya dari cawang sentral mau ke kantor imigrasi jaktim bisa naik koridor mana aja ya?,1.87E+18,,,in,,0,1,0,https://x.com/mauvemin/status/1865289569559785863,1.36E+18,mauvemin,12/7/2024 6:57,,halo min @PT_Transjakarta kalau saya dari cawang sentral mau ke kantor imigrasi jaktim bisa naik koridor mana aja ya?,halo min pt_transjakarta kalau saya dari cawang sentral mau ke kantor imigrasi jaktim bisa naik koridor mana aja ya ?
4434,1.87E+18,Sat Dec 07 01:36:13 +0000 2024,0,Pagi kak. Kalo dr halte UKI mau ke ancol naik bus no. brp ya? Weekend gini beroprasi gak ya @PT_Transjakarta ?,1.87E+18,,,in,,0,1,0,https://x.com/managerpil/status/1865208661783777739,2597375647,managerpil,12/7/2024 1:36,,Pagi kak. Kalo dr halte UKI mau ke ancol naik bus no. brp ya? Weekend gini beroprasi gak ya @PT_Transjakarta ?,Pagi kak . Kalo dr halte UKI mau ke ancol naik bus no . brp ya ? Weekend gini beroprasi gak ya pt_transjakarta ?
4435,1.87E+18,Sat Dec 07 04:38:03 +0000 2024,0,Apresiasi Koridor 14 susah sinyal dikasi wifi yg kenceng + ga ke putus putus. Mantep @PT_Transjakarta https://t.co/mfnUYL05OR,1.87E+18,https://pbs.twimg.com/media/GeK3AxlakAI_mbG.jpg,,in,,0,1,0,https://x.com/Tatsumi9901/status/1865254423313945040,1.07E+18,Tatsumi9901,12/7/2024 4:38,,Apresiasi Koridor 14 susah sinyal dikasi wifi yg kenceng + ga ke putus putus. Mantep @PT_Transjakarta https://t.co/mfnUYL05OR,Apresiasi Koridor 14 susah sinyal dikasi wifi yg kenceng + ga ke putus putus . Mantep pt_transjakarta
4436,1.87E+18,Sun Dec 08 06:45:31 +0000 2024,0,Min @PT_Transjakarta halte bus 6D dimana ya? Sy udah 30 menit di pos polisi satrio blm muncul juga? Tujuannya ke gbk. Thanks @PT_Transjakarta,1.87E+18,,,in,Jakarta Capital Region,0,1,0,https://x.com/smeflt/status/1865648885617889705,1.70E+18,smeflt,12/8/2024 6:45,,Min @PT_Transjakarta halte bus 6D dimana ya? Sy udah 30 menit di pos polisi satrio blm muncul juga? Tujuannya ke gbk. Thanks @PT_Transjakarta,Min pt_transjakarta halte bus 6D dimana ya ? Sy udah 30 menit di pos polisi satrio blm muncul juga ? Tujuannya ke gbk . Thanks pt_transjakarta
4437,1.87E+18,Sat Dec 07 08:00:19 +0000 2024,0,Ka mau tanya dari pinang ranti ke bogor naik TJ bisa ga sih? ㅜㅜ @PT_Transjakarta,1.87E+18,,,in,,0,2,0,https://x.com/skyyycastlee/status/1865305325420843305,1.75E+18,skyyycastlee,12/7/2024 8:00,,Ka mau tanya dari pinang ranti ke bogor naik TJ bisa ga sih? ㅜㅜ @PT_Transjakarta,Ka mau tanya dari pinang ranti ke bogor naik TJ bisa ga sih ? pt_transjakarta
4438,1.87E+18,Sun Dec 08 01:52:27 +0000 2024,0,Siapa yang cita-citanya hapal rute transjakarta? Gw banh,1.87E+18,,,in,dnf,0,0,0,https://x.com/zewyeah/status/1865575133521588519,1.40E+18,zewyeah,12/8/2024 1:52,,Siapa yang cita-citanya hapal rute transjakarta? Gw banh,Siapa yang cita - citanya hapal rute transjakarta ? Gw banh
4439,1.87E+18,Sat Dec 07 10:34:40 +0000 2024,0,Kartu ini bisa buat transjakarta gak sih? https://t.co/qT4Pnc0o8Q,1.87E+18,https://pbs.twimg.com/media/GeMIn8GaoAAOlZ9.jpg,,in,Indonesia,0,1,0,https://x.com/bu_wang_xian05/status/1865344168949928183,9.55E+17,bu_wang_xian05,12/7/2024 10:34,,Kartu ini bisa buat transjakarta gak sih? https://t.co/qT4Pnc0o8Q,Kartu ini bisa buat transjakarta gak sih ?
4440,1.87E+18,Sat Dec 07 01:35:07 +0000 2024,0,halo @PT_Transjakarta bagaimana rute dari puri beta ke Jl. H. Ung Kemayoran? thx.,1.87E+18,,,in,,0,1,0,https://x.com/okedimaafin/status/1865208384519295431,1.16E+18,okedimaafin,12/7/2024 1:35,,halo @PT_Transjakarta bagaimana rute dari puri beta ke Jl. H. Ung Kemayoran? thx.,halo pt_transjakarta bagaimana rute dari puri beta ke Jl . H . Ung Kemayoran ? thx .
4441,1.87E+18,Sat Dec 07 14:23:52 +0000 2024,0,min @PT_Transjakarta jujur bingung sama halte pancoran arah timur dan barat lantai 2nya kenapa ga dibikin mushola sama toilet aja sih min? apakah nantinya akan ada armada Transjakarta yang melayang? https://t.co/fmB9jbNBE4,1.87E+18,https://pbs.twimg.com/media/GeM9FbJa4AAl81o.jpg,,in,,0,0,0,https://x.com/emaestroo/status/1865401847303078213,43071123,emaestroo,12/7/2024 14:23,,min @PT_Transjakarta jujur bingung sama halte pancoran arah timur dan barat lantai 2nya kenapa ga dibikin mushola sama toilet aja sih min? apakah nantinya akan ada armada Transjakarta yang melayang? https://t.co/fmB9jbNBE4,min pt_transjakarta jujur bingung sama halte pancoran arah timur dan barat lantai 2nya kenapa ga dibikin mushola sama toilet aja sih min ? apakah nantinya akan ada armada Transjakarta yang melayang ?
4442,1.87E+18,Sun Dec 08 03:36:42 +0000 2024,0,Udah 8hari loh min uhukuhuk @PT_Transjakarta,1.87E+18,,,in,,0,0,0,https://x.com/yeonlyou/status/1865601368855343515,1.54E+18,yeonlyou,12/8/2024 3:36,,Udah 8hari loh min uhukuhuk @PT_Transjakarta,Udah 8hari loh min uhukuhuk pt_transjakarta
4443,1.87E+18,Sat Dec 07 15:15:40 +0000 2024,0,halo min kalo dari cililitan mau ke jiexpo naik koridor brp yh? makasihh @PT_Transjakarta,1.87E+18,,,in,,0,1,0,https://x.com/oenchin/status/1865414882398773685,8.59E+17,oenchin,12/7/2024 15:15,,halo min kalo dari cililitan mau ke jiexpo naik koridor brp yh? makasihh @PT_Transjakarta,halo min kalo dari cililitan mau ke jiexpo naik koridor brp yh ? makasihh pt_transjakarta
4444,1.87E+18,Sat Dec 07 10:36:02 +0000 2024,0,Transjakarta DMR PT Perum DAMRI || DMR-649 6H || Lebak Bulus - Senen Hino RK8 R260 Discovery - Laksana https://t.co/BSfsWs3Yqx,1.87E+18,https://pbs.twimg.com/media/GeMIe8Sa0AAABTT.jpg,,in,,0,0,0,https://x.com/failan_m78149/status/1865344512396267783,1.81E+18,failan_m78149,12/7/2024 10:36,,Transjakarta DMR PT Perum DAMRI || DMR-649 6H || Lebak Bulus - Senen Hino RK8 R260 Discovery - Laksana https://t.co/BSfsWs3Yqx,Transjakarta DMR PT Perum DAMRI | | DMR - 649 6H | | Lebak Bulus - Senen Hino RK8 R260 Discovery - Laksana
4445,1.87E+18,Sat Dec 07 00:06:25 +0000 2024,0,Min @TransJakarta tj SH yg ke arah bndr soetta ada gk klo weekend?,1.87E+18,,,in,"Thread of jk fake issue
⬇️⬇️⬇️",0,0,0,https://x.com/sunghyobyungna/status/1865186062429229487,1.35E+18,sunghyobyungna,12/7/2024 0:06,,Min @TransJakarta tj SH yg ke arah bndr soetta ada gk klo weekend?,Min tj SH yg ke arah bndr soetta ada gk klo weekend ?
4446,1.87E+18,Sat Dec 07 10:38:19 +0000 2024,0,Transjakarta MYS PT. Mayasari Bakti Group || MYS-17043 1 || Blok M - Tosari Scania K310iB Cityline 2 - Laksana https://t.co/wM3QtyIrjl,1.87E+18,https://pbs.twimg.com/media/GeMJGKpaUAAlQr2.jpg,,in,,0,0,0,https://x.com/failan_m78149/status/1865345086097330443,1.81E+18,failan_m78149,12/7/2024 10:38,,Transjakarta MYS PT. Mayasari Bakti Group || MYS-17043 1 || Blok M - Tosari Scania K310iB Cityline 2 - Laksana https://t.co/wM3QtyIrjl,Transjakarta MYS PT . Mayasari Bakti Group | | MYS - 17043 1 | | Blok M - Tosari Scania K310iB Cityline 2 - Laksana
4447,1.87E+18,Sat Dec 07 00:47:31 +0000 2024,0,pak tindakan nya apa ya kalo kita ngadu supir 113 mikrotrans gamau berhenti di bustop? padahal kosong? @PT_Transjakarta,1.87E+18,,,in,,0,1,0,https://x.com/Piecessowul/status/1865196404370739279,1.79E+18,Piecessowul,12/7/2024 0:47,,pak tindakan nya apa ya kalo kita ngadu supir 113 mikrotrans gamau berhenti di bustop? padahal kosong? @PT_Transjakarta,pak tindakan nya apa ya kalo kita ngadu supir 113 mikrotrans gamau berhenti di bustop ? padahal kosong ? pt_transjakarta
4448,1.87E+18,Sat Dec 07 10:33:37 +0000 2024,0,Transjakarta PT Mayasari Bakti || MYS-21318 7B || Kampung Rambutan - Blok M Mercedes Benz OH 1626 A/T Cityline 3 - Laksana https://t.co/pPLofvU3gU,1.87E+18,https://pbs.twimg.com/media/GeMIEtYbgAAOBcd.jpg,,in,,0,0,0,https://x.com/failan_m78149/status/1865343902628356492,1.81E+18,failan_m78149,12/7/2024 10:33,,Transjakarta PT Mayasari Bakti || MYS-21318 7B || Kampung Rambutan - Blok M Mercedes Benz OH 1626 A/T Cityline 3 - Laksana https://t.co/pPLofvU3gU,Transjakarta PT Mayasari Bakti | | MYS - 21318 7B | | Kampung Rambutan - Blok M Mercedes Benz OH 1626 A / T Cityline 3 - Laksana
4449,1.87E+18,Sat Dec 07 06:49:10 +0000 2024,0,min @PT_Transjakarta 4C di pramuka BPKP2 itu bukan di halte bpkpnya yaa?,1.87E+18,,,in,,0,1,0,https://x.com/crescentnitee/status/1865287418838159577,1.44E+18,crescentnitee,12/7/2024 6:49,,min @PT_Transjakarta 4C di pramuka BPKP2 itu bukan di halte bpkpnya yaa?,min pt_transjakarta 4C di pramuka BPKP2 itu bukan di halte bpkpnya yaa ?
4450,1.87E+18,Sat Dec 07 02:51:17 +0000 2024,0,Min @PT_Transjakarta bis 2C beroperasi nggak ya ?,1.87E+18,,,in,,0,1,0,https://x.com/Jil_cloud/status/1865227553361035680,3286586066,Jil_cloud,12/7/2024 2:51,,Min @PT_Transjakarta bis 2C beroperasi nggak ya ?,Min pt_transjakarta bis 2C beroperasi nggak ya ?
4451,1.87E+18,Sat Dec 07 01:10:38 +0000 2024,0,Min @PT_Transjakarta dari halte grogol mau ke balai krtini convention rute tj nya gimana?,1.87E+18,,,in,Indonesia,0,1,0,https://x.com/blybilblues/status/1865202221463507159,2366798760,blybilblues,12/7/2024 1:10,,Min @PT_Transjakarta dari halte grogol mau ke balai krtini convention rute tj nya gimana?,Min pt_transjakarta dari halte grogol mau ke balai krtini convention rute tj nya gimana ?
4452,1.87E+18,Sun Dec 08 11:11:57 +0000 2024,13,Sementara Pramusapa Alih Daya merupakan Pramusapa yang dari Vendor yang bekerjasama dengan Transjakarta. Yakni : - Angkasa Pura Supports - Putratama Satya Bhakti SGR - TripleS Sentra Support Outfit setiap harinya menggunakan seragam seperti satuan keamanan (seperti di gambar) https://t.co/vbbnzm7Oz9,1.87E+18,https://pbs.twimg.com/media/GeRawINbwAAF1q9.jpg,BuswayFansC,in,Jakarta Capital Region,4,1,3,https://x.com/BuswayFansC/status/1865715936134877423,2394713818,BuswayFansC,12/8/2024 11:11,,Sementara Pramusapa Alih Daya merupakan Pramusapa yang dari Vendor yang bekerjasama dengan Transjakarta. Yakni : - Angkasa Pura Supports - Putratama Satya Bhakti SGR - TripleS Sentra Support Outfit setiap harinya menggunakan seragam seperti satuan keamanan (seperti di gambar) https://t.co/vbbnzm7Oz9,Sementara Pramusapa Alih Daya merupakan Pramusapa yang dari Vendor yang bekerjasama dengan Transjakarta . Yakni : - Angkasa Pura Supports - Putratama Satya Bhakti SGR - TripleS Sentra Support Outfit setiap harinya menggunakan seragam seperti satuan keamanan ( seperti di gambar )
4453,1.87E+18,Tue Dec 10 12:15:27 +0000 2024,141,@maafbukanalter @PT_Transjakarta @j5base @txttransportasi @BisKota_ @adriansyahyasin @Rikigus wahhh baru banget ini!!! dr asean yg baru mau naik ke tegal mampang!! pdhl ada petugasnya di palang tp diem baee eh gmnaaa min @PT_Transjakarta perasaan w aja gapernah liat ambulance lewat sini masa yg beginian bisa lolos. heuuu https://t.co/1XyyQqnEcA,1.87E+18,https://pbs.twimg.com/ext_tw_video_thumb/1866456492591005696/pu/img/SEfGPPS8rvyZTnq-.jpg,maafbukanalter,in,,21,12,53,https://x.com/ayu_yup/status/1866456691602268394,237606153,ayu_yup,12/10/2024 12:15,,@maafbukanalter @PT_Transjakarta @j5base @txttransportasi @BisKota_ @adriansyahyasin @Rikigus wahhh baru banget ini!!! dr asean yg baru mau naik ke tegal mampang!! pdhl ada petugasnya di palang tp diem baee eh gmnaaa min @PT_Transjakarta perasaan w aja gapernah liat ambulance lewat sini masa yg beginian bisa lolos. heuuu https://t.co/1XyyQqnEcA,pt_transjakarta wahhh baru banget ini ! ! ! dr asean yg baru mau naik ke tegal mampang ! ! pdhl ada petugasnya di palang tp diem baee eh gmnaaa min pt_transjakarta perasaan w aja gapernah liat ambulance lewat sini masa yg beginian bisa lolos . heuuu
4454,1.87E+18,Tue Dec 10 23:00:00 +0000 2024,980,Pejabat pemerintahan &amp; polisi nampaknya udah tuman ngebetak jalur layang TransJakarta Koridor 13 dari pagi siang malam. Adanya ramp atau tanjakan jalur layang di depan PLN Pusat Blok M ini menjadi pemicu hasrat mereka untuk menggunakan jalur layang TransJakarta Koridor 13.,1.87E+18,,,in,Indonesia,19,59,511,https://x.com/txttransportasi/status/1866618900164776388,1.62E+18,txttransportasi,12/10/2024 23:00,,Pejabat pemerintahan &amp; polisi nampaknya udah tuman ngebetak jalur layang TransJakarta Koridor 13 dari pagi siang malam. Adanya ramp atau tanjakan jalur layang di depan PLN Pusat Blok M ini menjadi pemicu hasrat mereka untuk menggunakan jalur layang TransJakarta Koridor 13.,Pejabat pemerintahan & polisi nampaknya udah tuman ngebetak jalur layang TransJakarta Koridor 13 dari pagi siang malam . Adanya ramp atau tanjakan jalur layang di depan PLN Pusat Blok M ini menjadi pemicu hasrat mereka untuk menggunakan jalur layang TransJakarta Koridor 13 .
4455,1.87E+18,Tue Dec 10 10:20:00 +0000 2024,414,Selamat! 200 armada bus listrik high deck baru untuk layanan BRT TransJakarta telah resmi diluncurkan hari ini (10 Desember 2024) Penambahan 200 armada bus listrik high deck ini bukan hanya capaian teknis namun juga untuk perubahan besar menuju mobilitas yang lebih hijau. https://t.co/KbcNaRwwMs,1.87E+18,https://pbs.twimg.com/media/Gebc-e0aoAAph2g.jpg,,in,Indonesia,20,25,104,https://x.com/txttransportasi/status/1866427639122317415,1.62E+18,txttransportasi,12/10/2024 10:20,,Selamat! 200 armada bus listrik high deck baru untuk layanan BRT TransJakarta telah resmi diluncurkan hari ini (10 Desember 2024) Penambahan 200 armada bus listrik high deck ini bukan hanya capaian teknis namun juga untuk perubahan besar menuju mobilitas yang lebih hijau. https://t.co/KbcNaRwwMs,Selamat ! 200 armada bus listrik high deck baru untuk layanan BRT TransJakarta telah resmi diluncurkan hari ini ( 10 Desember 2024 ) Penambahan 200 armada bus listrik high deck ini bukan hanya capaian teknis namun juga untuk perubahan besar menuju mobilitas yang lebih hijau .
4456,1.87E+18,Wed Dec 11 11:50:08 +0000 2024,274,Sebetulnya rugi di masnya sih kalau masnya gak pakai bus Transjakarta. Misal PP dgn TJ antara 7000/hari atau 210.000/bln. Dan itu &lt;4% UMP Jakarta. Sangat jarang transportasi publik se dunia yg biayanya &lt;4% minimum wage/bln Urusan sorakin cuek aja mas. Gak survived jg di,1.87E+18,,,in,Jakarta,1,8,36,https://x.com/elisa_jkt/status/1866812710975050031,44556194,elisa_jkt,12/11/2024 11:50,,Sebetulnya rugi di masnya sih kalau masnya gak pakai bus Transjakarta. Misal PP dgn TJ antara 7000/hari atau 210.000/bln. Dan itu &lt;4% UMP Jakarta. Sangat jarang transportasi publik se dunia yg biayanya &lt;4% minimum wage/bln Urusan sorakin cuek aja mas. Gak survived jg di,Sebetulnya rugi di masnya sih kalau masnya gak pakai bus Transjakarta . Misal PP dgn TJ antara 7000 / hari atau 210 . 000 / bln . Dan itu < 4 % UMP Jakarta . Sangat jarang transportasi publik se dunia yg biayanya < 4 % minimum wage / bln Urusan sorakin cuek aja mas . Gak survived jg di
